StudentID,Name,Gender,AttendanceRate,StudyHoursPerWeek,PreviousGrade,ExtracurricularActivities,ParentalSupport,FinalGrade,Study Hours,Attendance (%),Online Classes Taken
1058.0,57,0,-1.0574147150898432,0.057440885798261204,-1.2823176205436453,-0.4841582425359661,1,-1.9392282687600424,0.24425785454292354,-1.0691809224097166,1
3442.0,717,1,1.304746934913749,0.7120378749522367,-0.7739455857578674,-1.4563635488330868,2,-1.293858608071138,-1.3807944018838958,-0.22217915192125479,1
6862.0,855,1,0.8878948790307621,0.38473938037524896,1.0561937394709324,0.4880470637611546,2,0.8573735942252099,0.8067759433060536,-0.6456800371654857,1
3900.0,44,0,-0.08475991802954058,-1.2517530925096898,1.0561937394709324,-1.4563635488330868,1,1.2876200346844795,-0.6932722933956261,1.2071363357780245,1
7267.0,485,1,-0.08475991802954058,1.2029856168177184,1.2595425533852433,-0.4841582425359661,2,0.5346887638807577,1.0567839827563332,-0.6986176478210145,1
1387.0,603,1,-2.169020197444475,2.0212318532601876,0.44614729772799905,0.4880470637611546,2,1.0724968144548446,0.4942658939932037,-0.11630393061019706,0
1452.0,74,1,0.33209213785344627,-1.2517530925096898,0.8528449255566213,0.4880470637611546,0,0.7498119841103925,0.3692618742680636,-0.27511676257678364,0
8149.0,583,1,-2.169020197444475,0.7120378749522367,1.2595425533852433,0.4880470637611546,0,-1.9392282687600424,-1.5057984216090359,0.3601345652895627,1
6967.0,651,0,0.6099935084421042,2.0212318532601876,0.8528449255566213,-0.4841582425359661,1,0.7498119841103925,0.7442739334434836,-0.4339295945433702,0
7691.0,689,0,-2.169020197444475,0.057440885798261204,-0.7739455857578674,-1.4563635488330868,0,-1.9392282687600424,0.5567679038557735,-0.1692415412657259,1
5930.0,591,0,-0.5016119739125274,0.057440885798261204,0.44614729772799905,-0.4841582425359661,0,-1.9392282687600424,0.9317799630311934,0.5718850079116782,0
8618.0,568,0,-0.08475991802954058,1.2029856168177184,-0.7739455857578674,-0.4841582425359661,1,-1.293858608071138,0.5567679038557735,-0.4868672051988991,0
2530.0,896,1,0.33209213785344627,1.2029856168177184,1.2595425533852433,-1.4563635488330868,0,-0.003119286693329313,-0.7557743032581962,0.14838412266744727,1
8461.0,532,0,0.7489441937364332,1.2029856168177184,-1.790689655329423,-0.4841582425359661,2,1.2876200346844795,-1.0682843525710461,0.8895106718448513,1
2746.0,735,0,0.8878948790307621,-1.2517530925096898,-0.7739455857578674,-0.4841582425359661,0,-0.8636121676118684,-0.7557743032581962,-1.0691809224097166,0
3184.0,523,0,-0.5016119739125274,-0.924454597932702,0.8528449255566213,-0.4841582425359661,2,0.8573735942252099,1.0567839827563332,0.25425934397850497,0
9976.0,385,0,-1.0574147150898432,-0.10620836149023268,-0.06222473705777866,0.4880470637611546,0,0.5346887638807577,0.8692779531686233,0.30719695463403385,0
4919.0,316,0,-0.08475991802954058,0.38473938037524896,0.44614729772799905,1.4602523700582752,2,1.0724968144548446,-0.5057662638079161,0.3601345652895627,1
3267.0,440,1,0.8878948790307621,-1.5790515870866775,-1.2823176205436453,1.4602523700582752,0,-1.9392282687600424,-0.25575822435763623,0.3601345652895627,0
7812.0,734,1,0.8878948790307621,-1.5790515870866775,-1.790689655329423,1.4602523700582752,1,-0.003119286693329313,1.1817880024814733,1.1012611144669668,0
8814.0,240,1,1.304746934913749,0.057440885798261204,-1.790689655329423,-1.4563635488330868,1,-0.8636121676118684,0.9942819728937634,-0.6986176478210145,0
4595.0,194,0,-2.169020197444475,-0.10620836149023268,0.039449669899376885,-1.4563635488330868,2,-1.9392282687600424,0.7442739334434836,0.0954465120119184,1
9751.0,772,1,-2.169020197444475,0.7120378749522367,0.8528449255566213,-0.4841582425359661,0,-1.9392282687600424,-1.0682843525710461,0.0954465120119184,1
1823.0,565,0,-2.169020197444475,2.0212318532601876,1.2595425533852433,-0.4841582425359661,2,1.0724968144548446,0.8692779531686233,-0.0633663199546682,0
7906.0,268,0,0.6099935084421042,-0.10620836149023268,0.039449669899376885,0.4880470637611546,0,1.0724968144548446,-0.8182763131207661,-1.227993754376303,1
1508.0,626,1,0.8878948790307621,-0.43350685606722045,0.8528449255566213,-1.4563635488330868,0,-1.293858608071138,-0.00575018490735636,-1.0691809224097166,1
8619.0,455,0,1.304746934913749,-1.2517530925096898,0.8528449255566213,1.4602523700582752,1,0.7498119841103925,0.9317799630311934,-0.91036809044313,0
2771.0,853,1,0.33209213785344627,0.7120378749522367,-1.790689655329423,-1.4563635488330868,1,1.2876200346844795,-1.2557903821587562,0.8895106718448513,1
2669.0,906,0,0.7489441937364332,0.38473938037524896,0.8528449255566213,-0.4841582425359661,2,-0.8636121676118684,-0.1932562144950662,-0.22217915192125479,1
9289.0,17,0,-0.08475991802954058,-1.5790515870866775,-0.06222473705777866,0.4880470637611546,2,1.0724968144548446,0.4942658939932037,0.0954465120119184,1
8135.0,758,1,-0.5016119739125274,0.057440885798261204,0.8528449255566213,0.4880470637611546,2,-0.2182425069229641,-0.13075420463249615,0.9953858931559091,0
6280.0,234,1,0.6099935084421042,0.057440885798261204,-0.06222473705777866,1.4602523700582752,2,0.8573735942252099,0.43176388413063366,-0.1692415412657259,0
1470.0,680,0,1.304746934913749,-1.2517530925096898,-0.06222473705777866,1.4602523700582752,2,0.5346887638807577,-4.630898914737536,6.500897401330911,0
1166.0,922,1,0.6099935084421042,1.2029856168177184,-1.790689655329423,-0.4841582425359661,1,1.2876200346844795,0.6817719235809135,0.7306978398782648,0
8342.0,830,1,0.6099935084421042,0.057440885798261204,1.2595425533852433,-1.4563635488330868,1,1.2876200346844795,-0.5682682736704862,0.5189473972561492,0
8753.0,325,0,-2.169020197444475,-0.924454597932702,1.0561937394709324,-0.4841582425359661,1,-0.2182425069229641,-0.6307702835330562,-0.5927424265099568,1
2976.0,835,1,1.304746934913749,0.38473938037524896,-0.7739455857578674,-1.4563635488330868,0,1.2876200346844795,0.8067759433060536,-0.539804815854428,0
2647.0,321,1,0.33209213785344627,1.2029856168177184,1.0561937394709324,-0.4841582425359661,2,-0.003119286693329313,0.6817719235809135,-1.0162433117541878,0
1745.0,329,1,-0.5016119739125274,0.057440885798261204,0.039449669899376885,-0.4841582425359661,0,-0.003119286693329313,0.3067598644054936,0.14838412266744727,0
8216.0,549,0,-1.0574147150898432,-0.43350685606722045,0.44614729772799905,-0.4841582425359661,0,0.7498119841103925,-0.25575822435763623,-1.227993754376303,1
3485.0,581,1,0.7489441937364332,0.057440885798261204,0.7511705185994657,1.4602523700582752,0,-0.8636121676118684,0.8692779531686233,0.5718850079116782,1
9561.0,580,0,-0.08475991802954058,-0.10620836149023268,0.44614729772799905,1.4602523700582752,2,0.5346887638807577,0.24425785454292354,-1.2809313650318321,1
4404.0,250,1,0.33209213785344627,0.38473938037524896,-1.2823176205436453,-0.4841582425359661,0,-0.8636121676118684,-1.2557903821587562,-1.4397441969984186,0
8381.0,754,0,0.33209213785344627,-0.43350685606722045,1.2595425533852433,0.4880470637611546,1,-0.003119286693329313,0.6817719235809135,0.0954465120119184,1
4824.0,590,0,0.7489441937364332,1.2029856168177184,-1.790689655329423,0.4880470637611546,1,1.2876200346844795,0.4942658939932037,-0.539804815854428,1
2169.0,211,1,-1.0574147150898432,0.057440885798261204,0.8528449255566213,1.4602523700582752,2,-0.2182425069229641,-1.130786362433616,0.8895106718448513,0
7594.0,35,0,-0.5016119739125274,-0.924454597932702,-0.06222473705777866,-0.4841582425359661,0,0.8573735942252099,-1.3807944018838958,-0.010428709299139331,0
5102.0,31,1,0.6099935084421042,1.2029856168177184,0.8528449255566213,1.4602523700582752,0,0.5346887638807577,0.3067598644054936,1.1012611144669668,1
8708.0,887,0,0.33209213785344627,-1.2517530925096898,0.8528449255566213,-1.4563635488330868,1,-0.2182425069229641,1.4942980517943232,0.14838412266744727,0
7690.0,32,1,1.304746934913749,0.38473938037524896,-1.2823176205436453,-0.4841582425359661,2,-0.2182425069229641,-0.6307702835330562,-0.11630393061019706,1
8451.0,716,1,1.304746934913749,0.057440885798261204,1.0561937394709324,0.4880470637611546,2,-0.8636121676118684,1.0567839827563332,-1.4397441969984186,0
7770.0,576,1,0.8878948790307621,-0.924454597932702,1.0561937394709324,1.4602523700582752,2,-0.2182425069229641,0.8692779531686233,-0.7515552584765434,0
9998.0,392,1,0.33209213785344627,-0.10620836149023268,-0.06222473705777866,0.4880470637611546,0,0.8573735942252099,0.05675182495521368,0.9424482825003802,1
6091.0,693,1,-0.5016119739125274,0.057440885798261204,0.7511705185994657,-0.4841582425359661,0,-0.2182425069229641,1.4317960419317535,0.7306978398782648,1
9165.0,63,0,-0.5016119739125274,0.057440885798261204,-1.790689655329423,-0.4841582425359661,2,1.2876200346844795,-0.0682521947699264,-0.9633057010986589,0
4122.0,327,1,0.6099935084421042,0.057440885798261204,-1.790689655329423,-0.4841582425359661,1,0.5346887638807577,1.0567839827563332,-0.4868672051988991,0
9022.0,300,1,-0.08475991802954058,-0.924454597932702,-0.06222473705777866,-0.4841582425359661,2,-0.8636121676118684,0.8692779531686233,-0.1692415412657259,0
5396.5,713,1,0.8878948790307621,0.7120378749522367,-1.790689655329423,1.4602523700582752,2,-0.003119286693329313,-0.5057662638079161,0.14838412266744727,0
7325.0,807,1,-0.08475991802954058,-0.43350685606722045,-1.2823176205436453,0.4880470637611546,1,1.0724968144548446,1.1817880024814733,0.04250890135638953,1
9617.0,297,1,-0.08475991802954058,0.057440885798261204,-1.790689655329423,-1.4563635488330868,0,-0.2182425069229641,0.9317799630311934,-0.5927424265099568,0
7512.0,709,1,1.304746934913749,-0.924454597932702,-1.790689655329423,-0.4841582425359661,1,-0.2182425069229641,1.2442900123440437,-1.333868975687361,1
4846.0,33,0,0.8878948790307621,0.38473938037524896,-1.790689655329423,-0.4841582425359661,1,0.7498119841103925,-0.13075420463249615,0.8895106718448513,0
1474.0,26,1,1.304746934913749,-0.43350685606722045,0.44614729772799905,-0.4841582425359661,2,-1.9392282687600424,-1.0682843525710461,0.30719695463403385,0
3950.0,619,1,-1.0574147150898432,0.38473938037524896,0.8528449255566213,-0.4841582425359661,1,1.2876200346844795,0.05675182495521368,-0.0633663199546682,1
4804.0,358,1,0.33209213785344627,-0.10620836149023268,0.44614729772799905,-0.4841582425359661,2,0.5346887638807577,0.6192699137183435,-0.91036809044313,1
8237.0,791,0,0.7489441937364332,0.057440885798261204,-1.790689655329423,0.4880470637611546,2,0.5346887638807577,-0.8807783229833361,-0.1692415412657259,0
2747.0,765,1,-2.169020197444475,0.7120378749522367,1.0561937394709324,1.4602523700582752,2,0.5346887638807577,-1.443296411746466,0.7836354505337936,0
5497.0,525,1,0.7489441937364332,-0.43350685606722045,0.8528449255566213,-0.4841582425359661,2,1.2876200346844795,0.3692618742680636,-0.27511676257678364,1
4115.0,265,0,-1.0574147150898432,0.38473938037524896,0.039449669899376885,0.4880470637611546,2,-0.003119286693329313,0.3067598644054936,-0.0633663199546682,1
2476.0,397,0,1.304746934913749,-1.5790515870866775,-1.2823176205436453,1.4602523700582752,0,-0.8636121676118684,1.2442900123440437,-0.22217915192125479,0
3695.0,271,0,-0.08475991802954058,0.057440885798261204,1.0561937394709324,0.4880470637611546,2,0.7498119841103925,-1.0682843525710461,-0.6986176478210145,0
6992.0,704,1,-2.169020197444475,-0.43350685606722045,0.44614729772799905,-0.4841582425359661,0,-0.2182425069229641,-0.3807622440827762,1.048323503811438,0
7242.0,335,0,0.6099935084421042,1.2029856168177184,-0.06222473705777866,-0.4841582425359661,1,-0.8636121676118684,-0.5057662638079161,0.624822618567207,1
2035.0,793,0,0.33209213785344627,-1.5790515870866775,0.7511705185994657,-1.4563635488330868,0,-0.003119286693329313,-0.5682682736704862,0.20132173332297612,1
2592.0,44,1,-0.5016119739125274,-1.2517530925096898,-1.790689655329423,-0.4841582425359661,2,-0.8636121676118684,-0.1932562144950662,1.048323503811438,1
7797.0,62,1,-0.08475991802954058,0.7120378749522367,-1.790689655329423,0.4880470637611546,0,-0.003119286693329313,-0.8182763131207661,0.04250890135638953,1
6942.0,110,1,1.304746934913749,-0.924454597932702,1.0561937394709324,-0.4841582425359661,2,0.5346887638807577,-0.9432803328459062,-1.0691809224097166,0
2501.0,635,1,0.7489441937364332,-0.43350685606722045,0.039449669899376885,-0.4841582425359661,0,-1.293858608071138,0.9317799630311934,-0.7515552584765434,1
4394.0,438,1,0.8878948790307621,2.0212318532601876,-1.2823176205436453,1.4602523700582752,0,-0.003119286693329313,1.1817880024814733,-0.9633057010986589,1
9850.0,173,0,-1.0574147150898432,0.057440885798261204,0.039449669899376885,-1.4563635488330868,0,1.0724968144548446,0.9317799630311934,-0.6456800371654857,0
1258.0,199,1,0.33209213785344627,-0.43350685606722045,-1.2823176205436453,-1.4563635488330868,1,0.7498119841103925,0.8067759433060536,0.14838412266744727,0
6931.0,832,1,-0.08475991802954058,-0.924454597932702,1.2595425533852433,1.4602523700582752,0,-0.8636121676118684,-0.5682682736704862,0.7306978398782648,1
1996.0,589,0,-2.169020197444475,-1.5790515870866775,0.7511705185994657,-0.4841582425359661,1,-0.003119286693329313,-1.2557903821587562,-1.1750561437207743,0
3430.0,414,1,-1.0574147150898432,0.057440885798261204,0.8528449255566213,-0.4841582425359661,1,1.0724968144548446,-4.630898914737536,6.500897401330911,0
8433.0,355,0,0.6099935084421042,0.38473938037524896,-0.7739455857578674,1.4602523700582752,2,-0.2182425069229641,1.2442900123440437,-0.0633663199546682,0
5396.5,915,1,-2.169020197444475,0.38473938037524896,1.0561937394709324,-1.4563635488330868,2,0.5346887638807577,-0.3182602342202063,-0.9633057010986589,0
2099.0,165,1,0.6099935084421042,0.38473938037524896,-1.790689655329423,0.4880470637611546,1,1.0724968144548446,1.0567839827563332,0.41307217594509155,1
6400.0,852,1,-2.169020197444475,0.057440885798261204,-1.790689655329423,-0.4841582425359661,2,0.8573735942252099,-0.5057662638079161,-1.1221185330652454,1
3535.0,924,0,0.8878948790307621,0.38473938037524896,1.0561937394709324,0.4880470637611546,2,0.7498119841103925,0.8692779531686233,0.4660097866006204,1
8030.0,235,1,0.7489441937364332,0.057440885798261204,0.039449669899376885,-1.4563635488330868,2,0.5346887638807577,1.369294032069183,-0.27511676257678364,1
3972.0,789,1,0.7489441937364332,-1.5790515870866775,0.7511705185994657,-1.4563635488330868,1,-0.003119286693329313,-1.193288372296186,0.30719695463403385,1
7163.0,736,0,-0.08475991802954058,2.0212318532601876,0.039449669899376885,-0.4841582425359661,2,1.0724968144548446,0.9317799630311934,0.4660097866006204,1
1861.0,371,1,-1.0574147150898432,0.7120378749522367,0.039449669899376885,0.4880470637611546,2,-0.2182425069229641,0.5567679038557735,0.20132173332297612,0
7785.0,111,0,0.8878948790307621,-0.924454597932702,0.7511705185994657,-0.4841582425359661,2,0.7498119841103925,-0.6307702835330562,0.8365730611893225,0
9633.0,254,0,-0.08475991802954058,1.2029856168177184,-1.790689655329423,1.4602523700582752,0,-0.003119286693329313,-0.8807783229833361,-0.7515552584765434,1
5186.0,547,0,1.304746934913749,0.38473938037524896,0.039449669899376885,-0.4841582425359661,1,-1.9392282687600424,-0.9432803328459062,-0.1692415412657259,1
9196.0,688,0,0.6099935084421042,-1.5790515870866775,0.039449669899376885,-1.4563635488330868,0,-0.2182425069229641,1.369294032069183,-0.3809919838878414,0
7626.0,286,0,0.33209213785344627,0.38473938037524896,-1.790689655329423,-0.4841582425359661,2,-1.293858608071138,0.9942819728937634,0.624822618567207,0
6928.0,270,1,-2.169020197444475,0.38473938037524896,1.2595425533852433,-1.4563635488330868,1,-1.9392282687600424,0.11925383481778372,-0.11630393061019706,0
6562.0,40,1,1.304746934913749,-1.2517530925096898,0.7511705185994657,0.4880470637611546,1,-0.003119286693329313,0.18175584468035377,-0.8044928691320723,0
6752.0,743,1,0.8878948790307621,0.38473938037524896,-1.2823176205436453,0.4880470637611546,0,-1.293858608071138,0.3692618742680636,1.1012611144669668,1
3902.0,28,0,-0.08475991802954058,0.7120378749522367,0.8528449255566213,-0.4841582425359661,1,0.8573735942252099,0.4942658939932037,0.624822618567207,0
6179.0,434,1,-0.08475991802954058,0.38473938037524896,-0.06222473705777866,-0.4841582425359661,1,0.5346887638807577,0.9942819728937634,0.5189473972561492,1
6766.0,931,1,0.33209213785344627,-0.10620836149023268,-0.06222473705777866,-0.4841582425359661,0,1.0724968144548446,1.1192859926189036,-1.227993754376303,1
9307.0,195,0,-0.08475991802954058,0.7120378749522367,-0.7739455857578674,-0.4841582425359661,2,0.8573735942252099,0.5567679038557735,-0.3809919838878414,0
9214.0,471,1,-0.08475991802954058,-0.10620836149023268,0.7511705185994657,-0.4841582425359661,1,0.7498119841103925,0.05675182495521368,-0.8574304797876011,1
5059.0,673,0,-0.08475991802954058,-0.924454597932702,-0.7739455857578674,1.4602523700582752,0,1.0724968144548446,-4.630898914737536,6.500897401330911,0
7697.0,558,0,0.7489441937364332,-0.43350685606722045,1.0561937394709324,0.4880470637611546,2,0.7498119841103925,0.24425785454292354,-0.1692415412657259,0
5128.0,724,1,1.304746934913749,0.38473938037524896,0.8528449255566213,-1.4563635488330868,2,0.5346887638807577,1.4942980517943232,0.8895106718448513,0
3112.0,421,1,0.33209213785344627,-0.924454597932702,-1.790689655329423,-0.4841582425359661,0,-0.8636121676118684,-1.193288372296186,0.7836354505337936,0
9331.0,649,0,-0.08475991802954058,2.0212318532601876,0.44614729772799905,-1.4563635488330868,0,1.0724968144548446,1.4317960419317535,0.20132173332297612,1
4711.0,5,1,-1.0574147150898432,0.38473938037524896,0.44614729772799905,0.4880470637611546,1,-0.8636121676118684,1.1192859926189036,0.30719695463403385,1
6517.0,645,1,0.7489441937364332,-1.5790515870866775,-1.2823176205436453,-1.4563635488330868,0,0.8573735942252099,0.9942819728937634,-0.91036809044313,0
1715.0,950,0,1.304746934913749,1.2029856168177184,-0.06222473705777866,1.4602523700582752,2,-0.2182425069229641,-0.7557743032581962,-0.6456800371654857,0
8684.0,252,1,1.304746934913749,0.7120378749522367,0.039449669899376885,-0.4841582425359661,2,-0.003119286693329313,0.05675182495521368,-0.0633663199546682,1
4271.0,315,1,0.33209213785344627,-0.43350685606722045,-0.06222473705777866,-0.4841582425359661,1,0.7498119841103925,0.7442739334434836,0.30719695463403385,1
5670.0,328,1,-1.0574147150898432,0.057440885798261204,-0.06222473705777866,0.4880470637611546,0,-1.9392282687600424,-1.193288372296186,-0.6986176478210145,0
6727.0,773,1,-2.169020197444475,-0.43350685606722045,-1.790689655329423,0.4880470637611546,2,1.2876200346844795,-0.3182602342202063,-1.1750561437207743,0
4678.0,794,1,1.304746934913749,0.38473938037524896,1.0561937394709324,-1.4563635488330868,0,-0.003119286693329313,-0.6307702835330562,0.14838412266744727,1
8685.0,867,0,0.7489441937364332,-0.43350685606722045,0.7511705185994657,-0.4841582425359661,2,1.2876200346844795,1.1192859926189036,0.41307217594509155,0
2821.0,561,0,0.8878948790307621,0.057440885798261204,0.7511705185994657,-0.4841582425359661,0,-0.003119286693329313,0.4942658939932037,0.624822618567207,0
2029.0,319,1,-0.08475991802954058,0.7120378749522367,-0.7739455857578674,-0.4841582425359661,1,-0.8636121676118684,0.3067598644054936,0.9424482825003802,1
5772.0,4,0,-0.08475991802954058,0.7120378749522367,1.0561937394709324,1.4602523700582752,0,-1.9392282687600424,-0.9432803328459062,0.7836354505337936,1
9576.0,861,0,0.6099935084421042,-0.924454597932702,-0.7739455857578674,0.4880470637611546,1,-0.8636121676118684,-1.443296411746466,0.14838412266744727,1
7338.0,44,0,0.33209213785344627,-0.43350685606722045,1.0561937394709324,0.4880470637611546,2,1.2876200346844795,0.8067759433060536,0.6777602292227359,1
6447.0,3,1,-0.08475991802954058,2.0212318532601876,-0.7739455857578674,-0.4841582425359661,1,-1.293858608071138,1.1192859926189036,0.8365730611893225,0
8840.0,51,1,-1.0574147150898432,0.38473938037524896,-0.06222473705777866,-0.4841582425359661,2,1.2876200346844795,-1.3807944018838958,-0.8044928691320723,1
6170.0,437,0,-0.5016119739125274,-1.5790515870866775,-0.7739455857578674,-0.4841582425359661,2,-0.003119286693329313,0.8692779531686233,-0.0633663199546682,0
5396.5,379,1,1.304746934913749,0.057440885798261204,0.7511705185994657,-0.4841582425359661,2,-1.9392282687600424,0.8067759433060536,-0.1692415412657259,0
4060.0,560,0,-0.08475991802954058,2.0212318532601876,-0.7739455857578674,0.4880470637611546,0,-1.9392282687600424,-1.2557903821587562,0.5718850079116782,1
9937.0,441,0,1.304746934913749,0.38473938037524896,0.7511705185994657,-0.4841582425359661,1,0.5346887638807577,-0.5682682736704862,0.5718850079116782,0
3730.0,486,0,1.304746934913749,-0.10620836149023268,0.039449669899376885,-0.4841582425359661,1,-1.9392282687600424,-0.6307702835330562,1.2071363357780245,1
2229.0,720,0,0.33209213785344627,-0.924454597932702,-1.2823176205436453,-0.4841582425359661,0,0.8573735942252099,0.6192699137183435,0.04250890135638953,1
3068.0,349,1,0.8878948790307621,2.0212318532601876,1.0561937394709324,-1.4563635488330868,1,-0.003119286693329313,0.3692618742680636,0.8365730611893225,0
